id,average_polarity,sentiment_class
PG0160,0.009424000000000002,mixed positive
PG0161,0.025761764705882356,mixed positive
PG0162,0.06046571428571428,mixed positive
PG0163,0.077245,mixed positive
PG0164,-0.035174285714285713,mixed negative
PG0165,0.01615176470588236,mixed positive
PG0166,0.116892,mixed positive
PG0167,0.0008175675675675668,mixed positive
PG0168,0.08451707317073172,mixed positive
PG0169,0.06848773584905661,mixed positive
PG0170,0.14930961538461537,mixed positive
PG0171,0.06564375,mixed positive
PG0172,0.170075,mixed positive
PG0173,-0.022520652173913042,mixed negative
PG0174,-0.010617004048582993,mixed negative
PG0175,0.06416666666666666,mixed positive
PG0176,-0.06091,mixed negative
PG0177,0.08917763157894737,mixed positive
PG0178,0.09849268292682926,mixed positive
PG0179,-0.0381575,mixed negative
PG0180,0.04367692307692308,mixed positive
PG0181,0.021828846153846154,mixed positive
PG0182,0.06074155844155844,mixed positive
PG0183,0.011399152542372884,mixed positive
PG0184,0.05271308411214953,mixed positive
PG0185,0.12613333333333335,mixed positive
PG0186,0.003482926829268295,mixed positive
PG0187,0.12777631578947368,mixed positive
PG0188,0.02738991596638656,mixed positive
PG0189,0.012059230769230773,mixed positive
PG0190,0.0,neutral
PG0191,0.16556190476190474,mixed positive
PG0192,0.0936659090909091,mixed positive
PG0193,-0.033542105263157894,mixed negative
PG0194,0.10370196078431373,mixed positive
PG0195,0.010872916666666668,mixed positive
PG0196,0.005842553191489363,mixed positive
PG0197,0.032614000000000004,mixed positive
PG0198,0.26591034482758624,mixed positive
PG0199,0.014751417004048584,mixed positive
PG0200,0.04008529411764706,mixed positive
PG0201,-0.01936481481481481,mixed negative
PG0202,-0.000282051282051283,mixed negative
PG0204,0.172164,mixed positive
PG0205,0.1719421052631579,mixed positive
PG0206,0.1910764705882353,mixed positive
PG0207,0.09139069767441861,mixed positive
PG0208,0.06414528301886793,mixed positive
PG0209,0.11288000000000001,mixed positive
PG0210,0.026701639344262295,mixed positive
PG0211,0.027765714285714286,mixed positive
PG0212,0.11615,mixed positive
PG0213,0.005616279069767445,mixed positive
PG0214,0.018843037974683546,mixed positive
PG0215,0.03439555084745763,mixed positive
PG0216,0.009574157303370785,mixed positive
PG0217,0.05372075471698114,mixed positive
PG0219,0.2395,mixed positive
PG0220,0.03820795454545455,mixed positive
PG0221,0.03064888888888889,mixed positive
PG0222,0.0,neutral
PG0223,0.03543875,mixed positive
PG0224,0.20946545454545454,mixed positive
PG0225,-0.05146666666666667,mixed negative
PG0226,0.06866935483870969,mixed positive
PG0227,0.171216,mixed positive
PG0228,0.0788762711864407,mixed positive
PG0229,0.10503709677419354,mixed positive
PG0230,0.04890980392156863,mixed positive
PG0231,-0.02091764705882352,mixed negative
PG0232,0.15262127659574468,mixed positive
PG0233,0.097384,mixed positive
PG0234,0.20598666666666665,mixed positive
PG0235,0.03191823899371069,mixed positive
PG0236,-0.008666666666666665,mixed negative
PG0237,0.06789166666666667,mixed positive
PG0238,0.2055875,mixed positive
PG0239,0.06029069767441861,mixed positive
PG0240,-0.10846,mixed negative
PG0241,0.0650843137254902,mixed positive
PG0242,0.12506,mixed positive
PG0243,0.14533076923076924,mixed positive
PG0244,0.07703333333333333,mixed positive
PG0245,0.42460000000000003,strongly positive
PG0246,0.3013666666666666,mixed positive
PG0247,0.0728236559139785,mixed positive
PG0248,0.19206551724137932,mixed positive
PG0249,0.01846439393939394,mixed positive
PG0250,0.03969708737864078,mixed positive
PG0251,0.12006153846153846,mixed positive
PG0252,-0.03776060606060606,mixed negative
PG0253,0.07469333333333333,mixed positive
PG0254,0.08315652173913043,mixed positive
PG0255,0.05052941176470588,mixed positive
PG0256,0.12306279069767444,mixed positive
PG0257,0.011511904761904768,mixed positive
PG0258,0.0,neutral
PG0259,0.04361168831168831,mixed positive
PG0260,0.043856,mixed positive
PG0261,0.032424,mixed positive
PG0262,0.0570528735632184,mixed positive
PG0263,0.05156000000000001,mixed positive
PG0264,-0.0029619047619047593,mixed negative
PG0265,-0.020471428571428568,mixed negative
PG0266,0.08388571428571429,mixed positive
PG0267,0.018836585365853663,mixed positive
PG0268,-0.02086875,mixed negative
PG0269,0.04663333333333333,mixed positive
PG0270,0.05606842105263159,mixed positive
PG0271,0.009214285714285715,mixed positive
PG0272,0.03713962264150944,mixed positive
PG0273,0.0711421052631579,mixed positive
PG0274,0.040687569060773476,mixed positive
PG0275,0.016205263157894733,mixed positive
PG0276,0.010070370370370372,mixed positive
PG0277,0.05181826923076923,mixed positive
PG0278,0.10434705882352942,mixed positive
PG0279,-0.14113888888888887,mixed negative
PG0280,0.191094,mixed positive
PG0281,0.26442631578947373,mixed positive
PG0282,0.0456984375,mixed positive
PG0283,-0.019431472081218273,mixed negative
PG0284,-0.003543103448275863,mixed negative
PG0285,-0.08927142857142857,mixed negative
PG0286,0.04896964285714286,mixed positive
PG0287,0.12717714285714285,mixed positive
PG0288,0.021487500000000003,mixed positive
PG0289,0.19223809523809524,mixed positive
PG0290,0.07001714285714285,mixed positive
PG0291,0.08275681818181818,mixed positive
PG0292,0.03785147058823529,mixed positive
PG0293,0.052075,mixed positive
PG0294,0.05330692307692308,mixed positive
PG0295,0.19714583333333335,mixed positive
PG0296,0.028598863636363638,mixed positive
PG0297,0.25041290322580645,mixed positive
PG0298,0.04754791666666667,mixed positive
PG0299,-0.012886956521739127,mixed negative
PG0300,0.022299999999999997,mixed positive
PG0301,0.0726923076923077,mixed positive
PG0302,0.00032332439678284226,mixed positive
PG0303,0.05527878787878788,mixed positive
PG0304,0.04798,mixed positive
PG0305,-0.02393421052631579,mixed negative
PG0306,0.07989370078740157,mixed positive
PG0307,0.011257142857142858,mixed positive
PG0308,0.002823563218390805,mixed positive
PG0309,-0.13818846153846154,mixed negative
PG0310,0.17012241379310347,mixed positive
PG0311,-0.01722142857142857,mixed negative
PG0312,0.04681333333333333,mixed positive
PG0313,-0.023674999999999998,mixed negative
PG0314,0.0,neutral
PG0315,0.05175771428571429,mixed positive
PG0316,-0.012799999999999997,mixed negative
PG0317,0.07348035714285715,mixed positive
PG0318,0.10713513513513513,mixed positive
PG0319,0.10013518518518519,mixed positive
PG0320,0.0,neutral
PG0321,0.07109166666666668,mixed positive
PG0322,0.11814285714285713,mixed positive
PG0323,0.0035928057553956828,mixed positive
PG0324,-0.03594848484848485,mixed negative
PG0325,0.05227704918032787,mixed positive
PG0326,0.010088095238095238,mixed positive
PG0327,0.032363750000000004,mixed positive
PG0328,0.007278260869565219,mixed positive
PG0329,-0.05323529411764705,mixed negative
PG0330,0.05303653846153847,mixed positive
PG0331,0.0,neutral
PG0332,0.04912605363984674,mixed positive
PG0333,0.04533333333333334,mixed positive
PG0334,0.17936666666666667,mixed positive
PG0335,0.29614615384615384,mixed positive
PG0336,0.08240967741935484,mixed positive
PG0337,0.03186451612903226,mixed positive
PG0338,0.105375,mixed positive
PG0339,0.03490897435897436,mixed positive
PG0340,0.027829032258064518,mixed positive
PG0341,0.12871136363636365,mixed positive
PG0342,0.03405683760683761,mixed positive
PG0343,0.07324900000000001,mixed positive
PG0344,0.08996941176470588,mixed positive
PG0345,0.07315714285714285,mixed positive
PG0346,0.09835862068965517,mixed positive
PG0347,-0.016875438596491227,mixed negative
PG0348,0.12693333333333334,mixed positive
PG0349,-0.03109310344827586,mixed negative
PG0350,0.10675333333333333,mixed positive
PG0351,0.07401627906976745,mixed positive
PG0352,0.02659235209235209,mixed positive
PG0353,-0.033876923076923075,mixed negative
PG0354,0.1403985507246377,mixed positive
PG0355,-0.00045312499999999807,mixed negative
PG0356,-0.030281818181818184,mixed negative
PG0357,0.06594125,mixed positive
PG0358,0.0,neutral
PG0359,-0.011790434782608697,mixed negative
PG0360,0.04400816326530613,mixed positive
PG0361,-0.029614285714285715,mixed negative
PG0362,0.0835846153846154,mixed positive
PG0363,0.055509433962264154,mixed positive
PG0364,-0.018069083969465646,mixed negative
PG0365,0.109009375,mixed positive
PG0366,0.06783787878787878,mixed positive
PG0367,-0.19494375,mixed negative
PG0368,0.03573478260869565,mixed positive
PG0369,0.052808108108108105,mixed positive
PG0370,0.3701,mixed positive
PG0371,-0.0042280487804878045,mixed negative
PG0372,-0.0032195876288659796,mixed negative
PG0373,-0.017064285714285716,mixed negative
PG0374,0.03391557377049181,mixed positive
PG0375,0.10315079365079365,mixed positive
PG0376,0.07488035714285714,mixed positive
PG0377,0.09553500000000001,mixed positive
PG0378,0.06666804123711341,mixed positive
PG0379,-0.025916071428571424,mixed negative
PG0380,-0.0023113924050632917,mixed negative
PG0381,0.007324999999999998,mixed positive
PG0382,0.017449056603773588,mixed positive
PG0383,0.0599408,mixed positive
PG0384,0.017560679611650483,mixed positive
PG0385,0.05845757575757576,mixed positive
PG0386,0.12172000000000001,mixed positive
PG0387,0.14578,mixed positive
PG0388,-0.022167980295566502,mixed negative
PG0389,-0.02444494949494949,mixed negative
PG0390,0.1737421052631579,mixed positive
PG0391,-0.008670370370370372,mixed negative
PG0392,0.04097692307692308,mixed positive
PG0393,0.14051666666666668,mixed positive
PG0394,0.10664444444444444,mixed positive
PG0395,-0.031092405063291136,mixed negative
PG0396,0.059263333333333335,mixed positive
PG0397,-0.13918,mixed negative
PG0398,0.017946153846153848,mixed positive
PG0399,0.09633181818181819,mixed positive
PG0400,-0.014493333333333342,mixed negative
PG0401,0.003603355704697985,mixed positive
PG0402,-0.031017241379310345,mixed negative
PG0403,0.019638461538461542,mixed positive
PG0404,0.12737333333333334,mixed positive
PG0405,0.0,neutral
PG0406,0.3447090909090909,mixed positive
PG0407,0.12684583333333335,mixed positive
PG0408,0.6369,strongly positive
PG0409,0.0268,mixed positive
PG0410,0.20402,mixed positive
PG0411,0.0,neutral
PG0412,0.0,neutral
PG0413,0.42260000000000003,strongly positive
PG0414,0.0009647058823529427,mixed positive
PG0415,0.037927272727272726,mixed positive
PG0416,0.0383125,mixed positive
PG0417,0.011062393162393162,mixed positive
PG0418,0.016580188679245284,mixed positive
PG0419,0.058280487804878045,mixed positive
PG0420,0.10517777777777779,mixed positive
PG0421,0.07023207547169812,mixed positive
PG0422,0.010493142857142857,mixed positive
PG0423,0.10312287581699348,mixed positive
PG0424,0.018526415094339627,mixed positive
PG0425,0.2988710526315789,mixed positive
PG0426,-0.00028235294117647214,mixed negative
PG0427,0.1540123076923077,mixed positive
PG0428,-0.046129032258064515,mixed negative
PG0429,0.1546268817204301,mixed positive
PG0430,0.041025000000000006,mixed positive
PG0431,0.0,neutral
PG0432,-0.05922156862745098,mixed negative
PG0433,0.09394727272727274,mixed positive
PG0434,0.08522222222222223,mixed positive
PG0435,0.13777000000000003,mixed positive
PG0436,0.06189387755102041,mixed positive
PG0437,0.035451236749116606,mixed positive
PG0438,0.11313536585365855,mixed positive
PG0439,-0.003008247422680412,mixed negative
PG0440,0.056193714285714284,mixed positive
PG0441,0.04337307692307692,mixed positive
PG0442,-0.014335714285714281,mixed negative
PG0443,0.0014138655462184876,mixed positive
PG0444,0.036950000000000004,mixed positive
PG0445,0.1665953488372093,mixed positive
PG0446,0.016867441860465116,mixed positive
PG0447,0.09715342465753425,mixed positive
PG0448,0.10822328767123289,mixed positive
PG0449,0.0007180000000000053,mixed positive
PG0450,0.1281568181818182,mixed positive
PG0451,0.08568484848484849,mixed positive
PG0452,-0.0587047619047619,mixed negative
PG0453,0.07070348837209302,mixed positive
PG0454,0.2059906976744186,mixed positive
PG0455,0.06965508474576272,mixed positive
PG0456,0.009263736263736264,mixed positive
PG0457,0.09791111111111112,mixed positive
PG0458,0.013321978021978022,mixed positive
PG0459,0.08575616438356165,mixed positive
PG0460,0.0107228,mixed positive
PG0461,0.08392363636363637,mixed positive
PG0462,0.04633225806451612,mixed positive
PG0463,0.03321785714285714,mixed positive
PG0464,0.022547368421052632,mixed positive
PG0465,0.0015361111111111092,mixed positive
PG0466,-0.010039999999999999,mixed negative
PG0467,0.0503017094017094,mixed positive
PG0468,0.046153703703703704,mixed positive
PG0469,0.060206222222222223,mixed positive
PG0470,0.024748015873015873,mixed positive
PG0471,0.016193333333333334,mixed positive
PG0472,0.0,neutral
PG0473,-0.10698636363636363,mixed negative
PG0474,0.08042105263157895,mixed positive
PG0475,0.024961640211640216,mixed positive
PG0476,0.07999565217391305,mixed positive
PG0477,0.16171538461538462,mixed positive
PG0478,-0.025671794871794874,mixed negative
PG0479,0.216775,mixed positive
PG0480,0.32432222222222223,mixed positive
PG0481,-0.016700000000000003,mixed negative
PG0482,0.10963052631578948,mixed positive
PG0483,0.06313692307692308,mixed positive
PG0484,0.05990298507462687,mixed positive
PG0485,-0.14878750000000002,mixed negative
PG0486,0.09793050847457627,mixed positive
PG0487,0.07735500000000001,mixed positive
PG0488,0.28016,mixed positive
PG0489,0.24754400000000001,mixed positive
PG0490,0.04599333333333334,mixed positive
PG0491,0.18001,mixed positive
PG0492,0.014660869565217392,mixed positive
PG0493,0.014015189873417721,mixed positive
PG0494,-0.07228292682926829,mixed negative
PG0495,0.001777049180327866,mixed positive
PG0496,0.01247641791044776,mixed positive
PG0497,0.04524444444444445,mixed positive
PG0498,0.059013907284768206,mixed positive
PG0499,0.1967157894736842,mixed positive
PG0500,-0.03334255319148936,mixed negative
PG0501,0.08404864864864865,mixed positive
PG0502,0.0813042105263158,mixed positive
PG0503,0.1376969696969697,mixed positive
PG0504,0.07172700729927006,mixed positive
PG0505,0.024080272108843538,mixed positive
PG0506,0.31245,mixed positive
PG0507,0.08741025641025642,mixed positive
PG0508,0.07265263157894737,mixed positive
PG0509,-0.05466744186046511,mixed negative
PG0510,0.1288344262295082,mixed positive
PG0511,0.026366666666666667,mixed positive
PG0512,-0.005546511627906978,mixed negative
PG0513,0.17238095238095238,mixed positive
PG0514,0.29948,mixed positive
PG0515,0.09104764705882354,mixed positive
PG0516,0.10220000000000001,mixed positive
PG0517,0.15991176470588234,mixed positive
PG0518,0.15518095238095236,mixed positive
PG0519,0.03457826086956522,mixed positive
PG0520,0.07348367346938775,mixed positive
PG0521,0.11834090909090911,mixed positive
PG0522,0.15531818181818183,mixed positive
PG0523,0.10625357142857142,mixed positive
PG0524,0.029643396226415094,mixed positive
PG0525,0.0367,mixed positive
PG0526,0.09428333333333333,mixed positive
PG0527,0.0,neutral
PG0528,-0.034064285714285714,mixed negative
PG0529,0.09759574468085105,mixed positive
PG0530,0.03432956989247312,mixed positive
PG0531,0.10311190476190477,mixed positive
PG0532,0.013337724550898203,mixed positive
PG0533,-0.030203125,mixed negative
PG0534,0.06198688524590164,mixed positive
PG0535,0.008679591836734696,mixed positive
PG0536,0.012323809523809525,mixed positive
PG0537,0.09291071428571428,mixed positive
PG0538,0.09498730158730159,mixed positive
PG0539,0.0,neutral
PG0540,0.0617047619047619,mixed positive
PG0541,0.093503125,mixed positive
PG0542,0.036472000000000004,mixed positive
PG0543,0.029481355932203395,mixed positive
PG0544,0.15986875,mixed positive
PG0545,0.055875075075075074,mixed positive
PG0546,0.12024545454545454,mixed positive
PG0547,0.16049454545454545,mixed positive
PG0548,-0.023769047619047617,mixed negative
PG0549,-0.023769047619047617,mixed negative
PG0550,-0.023769047619047617,mixed negative
PG0551,-0.023769047619047617,mixed negative
PG0552,0.1023048780487805,mixed positive
PG0553,0.08438194444444444,mixed positive
PG0554,0.06991397379912664,mixed positive
PG0555,0.004995744680851064,mixed positive
PG0556,0.011103921568627455,mixed positive
PG0557,0.07501151832460733,mixed positive
PG0558,0.10599682539682541,mixed positive
PG0559,0.06836382978723404,mixed positive
PG0560,0.0044972972972973,mixed positive
PG0561,0.04846666666666667,mixed positive
PG0562,0.06407058823529412,mixed positive
PG0563,0.35655,mixed positive
PG0564,0.044334375,mixed positive
PG0565,0.08340472972972973,mixed positive
PG0566,0.0727,mixed positive
PG0567,0.05139246575342466,mixed positive
PG0568,0.0055372093023255825,mixed positive
PG0569,0.025619166666666672,mixed positive
PG0570,0.038723404255319144,mixed positive
PG0571,0.06459487179487179,mixed positive
PG0572,0.12338,mixed positive
PG0573,0.033030000000000004,mixed positive
PG0574,0.132546875,mixed positive
PG0575,0.07016776859504131,mixed positive
PG0576,0.6369,strongly positive
PG0577,0.18646206896551723,mixed positive
PG0578,0.007563157894736842,mixed positive
PG0579,0.11452962962962963,mixed positive
PG0580,0.0,neutral
PG0581,0.02697948717948718,mixed positive
PG0582,0.05632687747035573,mixed positive
PG0583,0.03209354838709678,mixed positive
PG0584,-0.0021333333333333317,mixed negative
PG0585,-0.031035294117647064,mixed negative
PG0586,0.14015106382978723,mixed positive
PG0587,0.029014285714285718,mixed positive
PG0588,0.08682549019607842,mixed positive
PG0589,0.006776744186046512,mixed positive
PG0590,0.03659154228855721,mixed positive
PG0591,0.0476421052631579,mixed positive
PG0592,0.12532465753424657,mixed positive
PG0593,0.13849024390243903,mixed positive
PG0594,0.10480909090909091,mixed positive
PG0595,-0.01780666666666667,mixed negative
PG0596,0.024685507246376814,mixed positive
PG0597,0.038836862745098046,mixed positive
PG0598,0.0018245283018867926,mixed positive
PG0599,0.026985185185185185,mixed positive
PG0600,0.03484324324324324,mixed positive
PG0601,-0.010608163265306121,mixed negative
PG0602,0.0,neutral
PG0603,-0.006743478260869566,mixed negative
PG0604,0.020995454545454543,mixed positive
PG0605,0.01868695652173913,mixed positive
PG0606,0.039912903225806456,mixed positive
PG0607,0.015842708333333334,mixed positive
PG0608,0.051774603174603175,mixed positive
PG0609,0.04412558139534884,mixed positive
PG0610,0.06992826086956523,mixed positive
PG0611,0.050146,mixed positive
PG0612,0.14265098039215687,mixed positive
PG0613,0.06279183673469388,mixed positive
PG0614,0.19027857142857144,mixed positive
PG0615,0.07159782608695651,mixed positive
PG0616,0.006239534883720929,mixed positive
PG0617,0.08694,mixed positive
PG0618,0.016984,mixed positive
PG0619,0.015885227272727273,mixed positive
PG0620,0.12839166666666665,mixed positive
PG0621,0.05581382113821138,mixed positive
PG0622,0.043138888888888886,mixed positive
PG0623,0.01575121951219512,mixed positive
PG0624,-0.04839217391304348,mixed negative
PG0625,0.08357272727272727,mixed positive
PG0626,0.08878524590163936,mixed positive
PG0627,0.03817692307692308,mixed positive
PG0628,-0.009078723404255315,mixed negative
PG0629,0.14533103448275864,mixed positive
PG0630,0.004476190476190478,mixed positive
PG0631,0.08938181818181819,mixed positive
PG0632,0.17616,mixed positive
PG0633,0.03710666666666666,mixed positive
PG0634,0.004178000000000002,mixed positive
PG0635,0.0006169230769230786,mixed positive
PG0636,0.030798387096774196,mixed positive
PG0637,0.04902142857142857,mixed positive
PG0638,0.045612121212121215,mixed positive
PG0639,-0.004310344827586203,mixed negative
PG0640,0.05387567567567568,mixed positive
PG0641,-0.02397333333333333,mixed negative
PG0642,0.12657931034482758,mixed positive
PG0643,0.07753,mixed positive
PG0644,0.036117177914110433,mixed positive
PG0645,0.06497368421052631,mixed positive
PG0646,0.05494368932038835,mixed positive
PG0647,-0.036387499999999996,mixed negative
PG0648,0.045702684563758394,mixed positive
PG0649,0.004255072463768115,mixed positive
PG0650,0.024409448818897634,mixed positive
PG0651,0.01388231292517007,mixed positive
PG0652,0.09263947368421054,mixed positive
PG0653,0.069128,mixed positive
PG0654,0.07853454545454545,mixed positive
PG0655,0.07599622641509433,mixed positive
PG0656,0.10302564102564102,mixed positive
PG0657,0.09971475409836066,mixed positive
PG0658,0.04625774647887324,mixed positive
PG0659,0.020170930232558136,mixed positive
PG0660,0.013783601286173635,mixed positive
PG0661,0.1680969696969697,mixed positive
PG0662,0.07596071428571428,mixed positive
PG0663,0.0055051282051282084,mixed positive
PG0664,-0.046190625,mixed negative
PG0665,0.017615555555555558,mixed positive
PG0666,0.06945277777777778,mixed positive
PG0667,-0.08159545454545455,mixed negative
PG0668,0.03820344827586207,mixed positive
PG0669,0.11864166666666666,mixed positive
PG0670,0.10580185185185186,mixed positive
PG0671,0.08092941176470589,mixed positive
PG0672,0.07781389396709323,mixed positive
PG0673,0.05882272727272727,mixed positive
PG0674,0.1833721739130435,mixed positive
PG0675,0.05885897435897436,mixed positive
PG0676,-0.09232499999999999,mixed negative
PG0677,0.00473888888888889,mixed positive
PG0678,0.0008089385474860345,mixed positive
PG0679,0.043558064516129036,mixed positive
PG0680,0.1298190476190476,mixed positive
PG0681,0.03604395604395605,mixed positive
PG0682,0.09133272727272727,mixed positive
PG0683,0.047197014925373135,mixed positive
PG0684,0.13852758620689656,mixed positive
PG0685,0.10666979166666667,mixed positive
PG0686,0.026793103448275863,mixed positive
PG0687,0.013258333333333337,mixed positive
PG0688,0.04042368421052631,mixed positive
PG0689,0.03063561643835617,mixed positive
PG0690,0.0032108695652173914,mixed positive
PG0691,0.11899268292682927,mixed positive
PG0692,0.07949777777777778,mixed positive
PG0693,0.03403673469387755,mixed positive
PG0694,0.1712979166666667,mixed positive
PG0695,-0.015571428571428573,mixed negative
PG0696,-0.0004020202020202004,mixed negative
PG0697,0.22218214285714286,mixed positive
PG0698,-0.040147272727272726,mixed negative
PG0699,0.05190816326530613,mixed positive
PG0700,0.1291958904109589,mixed positive
PG0701,0.028788372093023262,mixed positive
PG0702,0.19364054054054053,mixed positive
PG0703,0.09812043010752687,mixed positive
PG0704,0.02718636363636364,mixed positive
PG0705,0.03194545454545455,mixed positive
PG0706,0.088215625,mixed positive
PG0707,0.17494255319148938,mixed positive
PG0708,0.15979512195121953,mixed positive
PG0709,0.05231176470588235,mixed positive
PG0710,-0.1289392857142857,mixed negative
